,Company,Search Link,Link,Title,PDF
1131,lyondellbasell industries ,https://www.corporateregister.com/search/?s=lyondellbasell+industries+&d=2&org=&sec=All&sub=All&our=All&cou=All&yr=,https://www.corporateregister.com/search/report.cgi?num=134947-5o7gwqngAV.,Sustainability Report 2018. Advancing a Sustainable World,
1132,lyondellbasell industries ,https://www.corporateregister.com/search/?s=lyondellbasell+industries+&d=2&org=&sec=All&sub=All&our=All&cou=All&yr=,https://www.corporateregister.com/search/report.cgi?num=134948-A91cNzbU/Qk,Sustainability Report 2017. Advancing the positive future we know is possible,
1133,macy,https://www.corporateregister.com/search/?s=macy&d=2&org=&sec=All&sub=All&our=All&cou=All&yr=,https://www.corporateregister.com/search/report.cgi?num=133145-6oFphCXSnhg,"Environmental, Social and Governance Report 2019",
1134,macy,https://www.corporateregister.com/search/?s=macy&d=2&org=&sec=All&sub=All&our=All&cou=All&yr=,https://www.corporateregister.com/search/report.cgi?num=116078-xEN98T7DUQI,"Environmental, Social and Governance Report 2018",
1135,macy,https://www.corporateregister.com/search/?s=macy&d=2&org=&sec=All&sub=All&our=All&cou=All&yr=,https://www.corporateregister.com/search/report.cgi?num=107007-6AXC2z3/x8M,"Environmental, Social and Governance Report 2017",
1136,macy,https://www.corporateregister.com/search/?s=macy&d=2&org=&sec=All&sub=All&our=All&cou=All&yr=,https://www.corporateregister.com/search/report.cgi?num=99127-raV13b4ALqc,"Environmental, Social and Governance Report 2016",
1137,mastercard ,https://www.corporateregister.com/search/?s=mastercard+&d=2&org=&sec=All&sub=All&our=All&cou=All&yr=,https://www.corporateregister.com/search/report.cgi?num=133360-WhbXJn/vE/s,Corporate Sustainability Report 2019. Doing well by doing good,
1138,mastercard ,https://www.corporateregister.com/search/?s=mastercard+&d=2&org=&sec=All&sub=All&our=All&cou=All&yr=,https://www.corporateregister.com/search/report.cgi?num=121921-7m19UpWmpb6,Corporate Sustainability Report 2018. Doing well by doing good,
1139,mastercard ,https://www.corporateregister.com/search/?s=mastercard+&d=2&org=&sec=All&sub=All&our=All&cou=All&yr=,https://www.corporateregister.com/search/report.cgi?num=105600-jShSYkZgfnE,Corporate Sustainability Report 2017. Doing well by doing good,
1140,mid america apartment communities,https://www.corporateregister.com/search/?s=mid+america+apartment+communities&d=2&org=&sec=All&sub=All&our=All&cou=All&yr=,Search did not match any organisations.,Search did not match any organisations.,
1141,marriott international,https://www.corporateregister.com/search/?s=marriott+international&d=2&org=&sec=All&sub=All&our=All&cou=All&yr=,https://www.corporateregister.com/search/report.cgi?num=139503-OmVi92iEHE6,2020 Serve 360 Report. Sustainability and Social Impact at Marriott International,
1142,marriott international,https://www.corporateregister.com/search/?s=marriott+international&d=2&org=&sec=All&sub=All&our=All&cou=All&yr=,https://www.corporateregister.com/search/report.cgi?num=119999-3a54VWY5q8M,2019 Serve 360 Report. Sustainability and Social Impact at Marriott International,
1143,marriott international,https://www.corporateregister.com/search/?s=marriott+international&d=2&org=&sec=All&sub=All&our=All&cou=All&yr=,https://www.corporateregister.com/search/report.cgi?num=119998-rW8GfvHby1Q,2019 Serve 360 Highlights. Sustainability and Social Impact at Marriott International,
1144,marriott international,https://www.corporateregister.com/search/?s=marriott+international&d=2&org=&sec=All&sub=All&our=All&cou=All&yr=,https://www.corporateregister.com/search/report.cgi?num=107848-bXtLQ3bHR86,2018 Serve 360 Report. Sustainability and Social Impact at Marriott International,
1145,marriott international,https://www.corporateregister.com/search/?s=marriott+international&d=2&org=&sec=All&sub=All&our=All&cou=All&yr=,https://www.corporateregister.com/search/report.cgi?num=100524-n6INK6LlSBA,2017 Sustainability and Social Impact Highlights,
1146,masco corporation ,https://www.corporateregister.com/search/?s=masco+corporation+&d=2&org=&sec=All&sub=All&our=All&cou=All&yr=,https://www.corporateregister.com/search/report.cgi?num=140463-S/sKopSaDDY,2017/18 Sustainability Report,
1147,masco corporation ,https://www.corporateregister.com/search/?s=masco+corporation+&d=2&org=&sec=All&sub=All&our=All&cou=All&yr=,https://www.corporateregister.com/search/report.cgi?num=103600-shRUOzsojWQ,Sustainability Report 2015-2016. Sustainable success,
1148,masco corporation ,https://www.corporateregister.com/search/?s=masco+corporation+&d=2&org=&sec=All&sub=All&our=All&cou=All&yr=,https://www.corporateregister.com/search/report.cgi?num=103600-shRUOzsojWQ,Sustainability Report 2015-2016. Sustainable success,
1149,masco corporation ,https://www.corporateregister.com/search/?s=masco+corporation+&d=2&org=&sec=All&sub=All&our=All&cou=All&yr=,https://www.corporateregister.com/search/report.cgi?num=81734-9UO7F7adC92,Hansgrohe Sustainability Report 2013/2014,
1150,masco corporation ,https://www.corporateregister.com/search/?s=masco+corporation+&d=2&org=&sec=All&sub=All&our=All&cou=All&yr=,https://www.corporateregister.com/search/report.cgi?num=81734-9UO7F7adC92,Hansgrohe Sustainability Report 2013/2014,
1151,masco corporation ,https://www.corporateregister.com/search/?s=masco+corporation+&d=2&org=&sec=All&sub=All&our=All&cou=All&yr=,https://www.corporateregister.com/search/report.cgi?num=80488-VIQA2fJn7iw,Facts & figures 2014. Successful with Innovations,
1152,masco corporation ,https://www.corporateregister.com/search/?s=masco+corporation+&d=2&org=&sec=All&sub=All&our=All&cou=All&yr=,https://www.corporateregister.com/search/report.cgi?num=68949-VdX6Y83KlhU,Sustainability Initiatives 2012/2013,
1153,masco corporation ,https://www.corporateregister.com/search/?s=masco+corporation+&d=2&org=&sec=All&sub=All&our=All&cou=All&yr=,https://www.corporateregister.com/search/report.cgi?num=68949-VdX6Y83KlhU,Sustainability Initiatives 2012/2013,
1154,mcdonald's corporation ,https://www.corporateregister.com/search/?s=mcdonald's+corporation+&d=2&org=&sec=All&sub=All&our=All&cou=All&yr=,https://www.corporateregister.com/search/report.cgi?num=119621-JLNeIjbcNKY,Reporte de Impacto Social y Desarrollo Sustentable América Latina y el Caribe 2018. Preparando La Receta del Futuro,
1155,mcdonald's corporation ,https://www.corporateregister.com/search/?s=mcdonald's+corporation+&d=2&org=&sec=All&sub=All&our=All&cou=All&yr=,https://www.corporateregister.com/search/report.cgi?num=119622-u0Os6DVXVF.,Resultados de Impacto Social y Ambiental América Latina y el Caribe 2017. Preparando La Receta del Futuro,
1156,mcdonald's corporation ,https://www.corporateregister.com/search/?s=mcdonald's+corporation+&d=2&org=&sec=All&sub=All&our=All&cou=All&yr=,https://www.corporateregister.com/search/report.cgi?num=96659-CoTrWxyTxeE,Social and Environmental Impact Results in Latin America and the Caribbean 2016,
1157,mcdonald's corporation ,https://www.corporateregister.com/search/?s=mcdonald's+corporation+&d=2&org=&sec=All&sub=All&our=All&cou=All&yr=,https://www.corporateregister.com/search/report.cgi?num=90703-RQrWtAdOLAc,Reporte de Sustentabilidad 2014 Resumen Ejecutivo,
1158,mcdonald's corporation ,https://www.corporateregister.com/search/?s=mcdonald's+corporation+&d=2&org=&sec=All&sub=All&our=All&cou=All&yr=,https://www.corporateregister.com/search/report.cgi?num=85488-DP4A3AQ/tEw,Reporte de Sustentabilidad 2014,
1159,microchip technology ,https://www.corporateregister.com/search/?s=microchip+technology+&d=2&org=&sec=All&sub=All&our=All&cou=All&yr=,https://www.corporateregister.com/search/report.cgi?num=139498-fLeO4ps31S2,2019 Sustainability Report,
1160,microchip technology ,https://www.corporateregister.com/search/?s=microchip+technology+&d=2&org=&sec=All&sub=All&our=All&cou=All&yr=,https://www.corporateregister.com/search/report.cgi?num=129130-ykH24ihL9gE,2018 Sustainability Report,
1161,microchip technology ,https://www.corporateregister.com/search/?s=microchip+technology+&d=2&org=&sec=All&sub=All&our=All&cou=All&yr=,https://www.corporateregister.com/search/report.cgi?num=116153-ZLs3efwaupI,2017 Sustainability Report,
1162,microchip technology ,https://www.corporateregister.com/search/?s=microchip+technology+&d=2&org=&sec=All&sub=All&our=All&cou=All&yr=,https://www.corporateregister.com/search/report.cgi?num=125143-gAzyzrmJ5zM,Communication on Progress (COP) From: January – December 2017,
1163,microchip technology ,https://www.corporateregister.com/search/?s=microchip+technology+&d=2&org=&sec=All&sub=All&our=All&cou=All&yr=,https://www.corporateregister.com/search/report.cgi?num=101836-k3N/JgXCaE2,2016 Sustainability Report,
1164,mckesson corporation ,https://www.corporateregister.com/search/?s=mckesson+corporation+&d=2&org=&sec=All&sub=All&our=All&cou=All&yr=,https://www.corporateregister.com/search/report.cgi?num=138764-LAMCw3mNw22,"McKesson’s Fiscal 2020 Corporate Responsibility Report. Improving healthcare, improving our world",
1165,mckesson corporation ,https://www.corporateregister.com/search/?s=mckesson+corporation+&d=2&org=&sec=All&sub=All&our=All&cou=All&yr=,https://www.corporateregister.com/search/report.cgi?num=122126-MPLUnZAaxAo,McKesson’s Fiscal 2019 Corporate Responsibility Report,
1166,mckesson corporation ,https://www.corporateregister.com/search/?s=mckesson+corporation+&d=2&org=&sec=All&sub=All&our=All&cou=All&yr=,https://www.corporateregister.com/search/report.cgi?num=107550-LSPfNagVPZA,McKesson’s Fiscal 2018 Corporate Responsibility Report,
1167,moody's corporation ,https://www.corporateregister.com/search/?s=moody's+corporation+&d=2&org=&sec=All&sub=All&our=All&cou=All&yr=,https://www.corporateregister.com/search/report.cgi?num=127641-3QEmLfFrrec,"2019 Corporate Social Responsibility Report. Better decisions, brighter futures",
1168,moody's corporation ,https://www.corporateregister.com/search/?s=moody's+corporation+&d=2&org=&sec=All&sub=All&our=All&cou=All&yr=,https://www.corporateregister.com/search/report.cgi?num=112934-km7YemDETXY,2018 Corporate Social Responsibility Report. Igniting a world of opportunity,
1169,moody's corporation ,https://www.corporateregister.com/search/?s=moody's+corporation+&d=2&org=&sec=All&sub=All&our=All&cou=All&yr=,https://www.corporateregister.com/search/report.cgi?num=112935-zeyBelGkWH6,2017 Corporate Social Responsibility Report. Open the door to a better future,
1170,moody's corporation ,https://www.corporateregister.com/search/?s=moody's+corporation+&d=2&org=&sec=All&sub=All&our=All&cou=All&yr=,https://www.corporateregister.com/search/report.cgi?num=94603-8JZYyV4Km6M,2016 Corporate Social Responsibility Report,
1171,moody's corporation ,https://www.corporateregister.com/search/?s=moody's+corporation+&d=2&org=&sec=All&sub=All&our=All&cou=All&yr=,https://www.corporateregister.com/search/report.cgi?num=84955-XC5z71nquqE,CSR 2015,
1172,mondelez international,https://www.corporateregister.com/search/?s=mondelez+international&d=2&org=&sec=All&sub=All&our=All&cou=All&yr=,https://www.corporateregister.com/search/report.cgi?num=127961-.4jhd73AoqY,2019 Summary Report. Snacking Made Right,
1173,mondelez international,https://www.corporateregister.com/search/?s=mondelez+international&d=2&org=&sec=All&sub=All&our=All&cou=All&yr=,https://www.corporateregister.com/search/report.cgi?num=127960-ORscnj32UYg,2019 Report. Snacking Made Right,
1174,mondelez international,https://www.corporateregister.com/search/?s=mondelez+international&d=2&org=&sec=All&sub=All&our=All&cou=All&yr=,https://www.corporateregister.com/search/report.cgi?num=120361-yHVrRjmMFMY,2018 Impact Report,
1175,mondelez international,https://www.corporateregister.com/search/?s=mondelez+international&d=2&org=&sec=All&sub=All&our=All&cou=All&yr=,https://www.corporateregister.com/search/report.cgi?num=120362-59eWYMDoyTI,2018 At A Glance,
1176,mondelez international,https://www.corporateregister.com/search/?s=mondelez+international&d=2&org=&sec=All&sub=All&our=All&cou=All&yr=,https://www.corporateregister.com/search/report.cgi?num=107935-F7YxIP9Ttx2,2017 Progress Report. Impact For Growth,
1177,medtronic ,https://www.corporateregister.com/search/?s=medtronic+&d=2&org=&sec=All&sub=All&our=All&cou=All&yr=,https://www.corporateregister.com/search/report.cgi?num=135804-XO4.f3QIdHY,Integrated Performance Report 2020. Putting Purpose into Action,
1178,medtronic ,https://www.corporateregister.com/search/?s=medtronic+&d=2&org=&sec=All&sub=All&our=All&cou=All&yr=,https://www.corporateregister.com/search/report.cgi?num=122996-hMNp6GXvz9o,2019 Integrated Performance Report. The Power of Purpose,
1179,medtronic ,https://www.corporateregister.com/search/?s=medtronic+&d=2&org=&sec=All&sub=All&our=All&cou=All&yr=,https://www.corporateregister.com/search/report.cgi?num=122997-N7tGoPcaaGM,2019 Standards Supplement,
1180,medtronic ,https://www.corporateregister.com/search/?s=medtronic+&d=2&org=&sec=All&sub=All&our=All&cou=All&yr=,https://www.corporateregister.com/search/report.cgi?num=107888-Cc/KrEx3xHA,2018 Integrated Performance Report,
1181,metlife,https://www.corporateregister.com/search/?s=metlife&d=2&org=&sec=All&sub=All&our=All&cou=All&yr=,https://www.corporateregister.com/search/report.cgi?num=129856-cK/5GUBuJjk,2019 Sustainability Report,
1182,metlife,https://www.corporateregister.com/search/?s=metlife&d=2&org=&sec=All&sub=All&our=All&cou=All&yr=,https://www.corporateregister.com/search/report.cgi?num=112932-kSBPm0in4xw,2018 Corporate Responsibility Report. Global Impact,
1183,metlife,https://www.corporateregister.com/search/?s=metlife&d=2&org=&sec=All&sub=All&our=All&cou=All&yr=,https://www.corporateregister.com/search/report.cgi?num=106491-q6VbIIrKtzc,2017 Corporate Responsibility Report. Global Impact,
1184,metlife,https://www.corporateregister.com/search/?s=metlife&d=2&org=&sec=All&sub=All&our=All&cou=All&yr=,https://www.corporateregister.com/search/report.cgi?num=106490-vOWYVyNJFOo,2017 Corporate Responsibility Report - Overview. Global Impact,
1185,metlife,https://www.corporateregister.com/search/?s=metlife&d=2&org=&sec=All&sub=All&our=All&cou=All&yr=,https://www.corporateregister.com/search/report.cgi?num=95442-x1IaFd9liuY,2016 Corporate Responsibility Report. Global Impact,
1186,mgm resorts international ,https://www.corporateregister.com/search/?s=mgm+resorts+international+&d=2&org=&sec=All&sub=All&our=All&cou=All&yr=,https://www.corporateregister.com/search/report.cgi?num=133700-umwnjWdKpsw,2019 Social Impact & Sustainability Report. Focused on What Matters. Embracing Humanity & Protecting The Planet,
1187,mgm resorts international ,https://www.corporateregister.com/search/?s=mgm+resorts+international+&d=2&org=&sec=All&sub=All&our=All&cou=All&yr=,https://www.corporateregister.com/search/report.cgi?num=122538-7q.DBfu13Mc,Social Impact and Sustainability Plan 2018,
1188,mgm resorts international ,https://www.corporateregister.com/search/?s=mgm+resorts+international+&d=2&org=&sec=All&sub=All&our=All&cou=All&yr=,https://www.corporateregister.com/search/report.cgi?num=115748-n7Nu/t02p2w,2017 Corporate Social Responsibility Report,
1189,mgm resorts international ,https://www.corporateregister.com/search/?s=mgm+resorts+international+&d=2&org=&sec=All&sub=All&our=All&cou=All&yr=,https://www.corporateregister.com/search/report.cgi?num=95040-u71BhaXNVyU,2016 Corporate Social Responsibility Report,
1190,mgm resorts international ,https://www.corporateregister.com/search/?s=mgm+resorts+international+&d=2&org=&sec=All&sub=All&our=All&cou=All&yr=,https://www.corporateregister.com/search/report.cgi?num=88555-O2xr/SQs0Zg,2015 Corporate Social Responsibility Report. Inspiring Our World,
1191,mohawk industries,https://www.corporateregister.com/search/?s=mohawk+industries&d=2&org=&sec=All&sub=All&our=All&cou=All&yr=,https://www.corporateregister.com/search/report.cgi?num=130106-OFKTcJxLumo,2019 Sustainability Highlights,
